sensor_point5_i_value,sensor_point6_i_value,sensor_point7_i_value,sensor_point8_i_value,sensor_point9_i_value,sensor_point10_i_value,clean_temp,clean_ec,clean_ph4,clean_ph5,clean_ph7,clean_ph8,clean_pressure11,clean_pressure12,clean_pressure21,clean_pressure22,clean_pressure23,clean_pressure31,clean_pressure33,clean_pressure41,clean_pressure42,clean_pressure51,clean_pressure52,clean_pressure61,clean_pressure62,clean_pressure71,clean_pressure72,clean_pressure81,clean_pressure82,clean_pressure91,clean_pressure92,clean_pressure101,clean_pressure102,oven_pa1,oven_pa2,oven_pb1,oven_pb2,oven_a1,oven_a2,oven_a3,oven_b1,oven_b2,oven_b3,painting_g1_act_a_air,painting_g1_act_f_air,painting_g1_act_t_air,painting_g1_act_hvv,painting_g1_act_hvc,painting_g2_act_a_air,painting_g2_act_f_air,painting_g2_act_t_air,painting_g2_act_hvv,painting_g2_act_hvc,painting_g3_act_a_air,painting_g3_act_f_air,painting_g3_act_t_air,painting_g3_act_hvv,painting_g3_act_hvc,painting_g4_act_a_air,painting_g4_act_f_air,painting_g4_act_t_air,painting_g4_act_hvv,painting_g4_act_hvc,painting_g5_act_a_air,painting_g5_act_f_air,painting_g5_act_t_air,painting_g5_act_hvv,painting_g5_act_hvc,painting_g6_act_a_air,painting_g6_act_f_air,painting_g6_act_t_air,painting_g6_act_hvv,painting_g6_act_hvc,painting_g7_act_a_air,painting_g7_act_f_air,painting_g7_act_t_air,painting_g7_act_hvv,painting_g7_act_hvc,painting_g8_act_a_air,painting_g8_act_f_air,painting_g8_act_t_air,painting_g8_act_hvv,painting_g8_act_hvc,painting_g9_act_a_air,painting_g9_act_f_air,painting_g9_act_t_air,painting_g9_act_hvv,painting_g9_act_hvc,painting_g10_act_a_air,painting_g10_act_f_air,painting_g10_act_t_air,painting_g10_act_hvv,painting_g10_act_hvc,painting_g11_act_a_air,painting_g11_act_f_air,painting_g11_act_t_air,painting_g11_act_hvv,painting_g11_act_hvc,painting_g12_act_a_air,painting_g12_act_f_air,painting_g12_act_t_air,painting_g12_act_hvv,painting_g12_act_hvc,env_rpi05_hum,env_rpi05_pm1,env_rpi05_pm10,env_rpi05_pm25,env_rpi05_temp,env_rpi07_hum,env_rpi07_pm1,env_rpi07_pm10,env_rpi07_pm25,env_rpi07_temp,env_rpi09_hum,env_rpi09_lux,env_rpi09_pm1,env_rpi09_pm10,env_rpi09_pm25,env_rpi09_temp,env_rpi14_hum,env_rpi14_lux,env_rpi14_pm1,env_rpi14_pm10,env_rpi14_pm25,env_rpi14_temp,env_rpi15_hum,env_rpi15_lux,env_rpi15_pm1,env_rpi15_pm10,env_rpi15_pm25,env_rpi15_temp,test
78.0,81.0,126.0,111.0,111.0,96.0,49.9,12.1,9.19,7.6,7.2,6.4,669.18,1439.74,975.72,806.45,772.35,674.87,985.55,744.91,930.59,822.73,635.34,957.69,705.51,723.2,1046.96,893.2,841.96,910.08,786.23,,441.88,162.81,195.62,197.18,187.62,158.76,177.63,175.88,154.69,168.77,166.46,8.81,161.29,324.98,54.23,15.42,9.43,169.14,323.28,50.68,18.35,9.73,120.47,327.72,51.5,18.87,10.42,169.12,324.11,50.9,19.66,9.21,153.92,309.65,51.87,13.65,,,,,,9.19,168.16,329.61,55.62,17.83,8.98,183.3,328.52,59.85,10.88,9.14,118.75,328.34,54.51,18.59,9.08,182.66,326.5,57.26,14.13,9.41,172.95,313.12,56.58,12.53,,,,,,51.89,61.26,74.13,67.06,31.13,43.66,14.46,19.8,18.06,26.87,53.02,0.06,17.8,28.46,25.2,29.0,16.54,3.4,5.93,9.26,7.8,14.3,38.35,1.46,21.66,34.4,29.86,36.42,
71.0,59.0,93.0,96.0,85.0,88.0,50.15,12.14,9.3,7.6,7.2,6.45,668.96,1439.4,975.84,805.4,772.64,674.4,986.72,744.92,930.44,822.92,635.56,957.92,705.12,722.76,1045.96,892.88,841.76,910.32,786.16,,441.8,161.69,197.07,195.84,185.98,158.32,177.41,174.71,154.59,168.78,166.35,10.35,200.6,350.92,61.48,23.17,10.06,198.32,346.48,59.33,25.24,11.27,119.0,347.15,57.24,28.06,10.19,198.33,347.34,59.5,25.07,9.68,197.01,344.11,64.52,16.27,,,,,,9.38,200.06,350.06,62.21,22.42,10.29,199.96,349.69,67.61,15.44,10.08,129.38,349.2,60.37,24.03,10.11,198.31,345.92,63.32,20.19,9.13,176.39,326.43,58.51,20.05,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,
69.0,62.0,104.0,140.0,92.0,89.0,50.15,12.14,9.3,7.6,7.2,6.45,668.96,1439.4,975.84,805.4,772.64,674.4,986.72,744.92,930.44,822.92,635.56,957.92,705.12,722.76,1045.96,892.88,841.76,910.32,786.16,,441.8,161.69,197.07,195.84,185.98,158.32,177.41,174.71,154.59,168.78,166.35,10.35,200.6,350.92,61.48,23.17,10.06,198.32,346.48,59.33,25.24,11.27,119.0,347.15,57.24,28.06,10.19,198.33,347.34,59.5,25.07,9.68,197.01,344.11,64.52,16.27,,,,,,9.38,200.06,350.06,62.21,22.42,10.29,199.96,349.69,67.61,15.44,10.08,129.38,349.2,60.37,24.03,10.11,198.31,345.92,63.32,20.19,9.13,176.39,326.43,58.51,20.05,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,
67.0,62.0,101.0,149.0,102.0,94.0,50.15,12.14,9.3,7.6,7.2,6.45,668.96,1439.4,975.84,805.4,772.64,674.4,986.72,744.92,930.44,822.92,635.56,957.92,705.12,722.76,1045.96,892.88,841.76,910.32,786.16,,441.8,161.69,197.07,195.84,185.98,158.32,177.41,174.71,154.59,168.78,166.35,10.35,200.6,350.92,61.48,23.17,10.06,198.32,346.48,59.33,25.24,11.27,119.0,347.15,57.24,28.06,10.19,198.33,347.34,59.5,25.07,9.68,197.01,344.11,64.52,16.27,,,,,,9.38,200.06,350.06,62.21,22.42,10.29,199.96,349.69,67.61,15.44,10.08,129.38,349.2,60.37,24.03,10.11,198.31,345.92,63.32,20.19,9.13,176.39,326.43,58.51,20.05,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,
,,,,,,50.15,12.14,9.3,7.6,7.2,6.45,668.96,1439.4,975.84,805.4,772.64,674.4,986.72,744.92,930.44,822.92,635.56,957.92,705.12,722.76,1045.96,892.88,841.76,910.32,786.16,,441.8,161.69,197.07,195.84,185.98,158.32,177.41,174.71,154.59,168.78,166.35,10.35,200.6,350.92,61.48,23.17,10.06,198.32,346.48,59.33,25.24,11.27,119.0,347.15,57.24,28.06,10.19,198.33,347.34,59.5,25.07,9.68,197.01,344.11,64.52,16.27,,,,,,9.38,200.06,350.06,62.21,22.42,10.29,199.96,349.69,67.61,15.44,10.08,129.38,349.2,60.37,24.03,10.11,198.31,345.92,63.32,20.19,9.13,176.39,326.43,58.51,20.05,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,True
74.0,72.0,92.0,122.0,102.0,93.0,50.15,12.14,9.3,7.6,7.2,6.45,668.87,1439.88,975.84,805.16,772.68,674.36,987.12,745.04,930.36,822.9,635.6,958.1,705.16,722.72,1045.72,892.72,841.68,910.44,786.16,,441.8,161.18,197.75,194.57,185.15,158.27,177.4,174.53,154.58,168.8,166.32,10.04,200.6,350.94,61.46,23.21,10.09,198.32,346.1,59.57,24.97,11.16,119.04,347.21,57.34,27.91,9.96,198.36,347.19,60.03,24.39,10.05,196.79,344.0,65.31,16.11,,,,,,10.03,200.02,350.02,61.96,22.72,10.17,199.96,349.64,67.5,15.59,9.53,130.03,349.93,60.75,24.32,10.09,200.06,348.8,63.84,20.23,8.93,177.62,328.83,59.21,19.94,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,
74.0,60.0,99.0,111.0,82.0,86.0,50.15,12.14,9.3,7.6,7.2,6.45,668.87,1439.88,975.84,805.16,772.68,674.36,987.12,745.04,930.36,822.9,635.6,958.1,705.16,722.72,1045.72,892.72,841.68,910.44,786.16,,441.8,161.18,197.75,194.57,185.15,158.27,177.4,174.53,154.58,168.8,166.32,10.04,200.6,350.94,61.46,23.21,10.09,198.32,346.1,59.57,24.97,11.16,119.04,347.21,57.34,27.91,9.96,198.36,347.19,60.03,24.39,10.05,196.79,344.0,65.31,16.11,,,,,,10.03,200.02,350.02,61.96,22.72,10.17,199.96,349.64,67.5,15.59,9.53,130.03,349.93,60.75,24.32,10.09,200.06,348.8,63.84,20.23,8.93,177.62,328.83,59.21,19.94,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,
74.0,55.0,93.0,156.0,112.0,93.0,50.15,12.14,9.3,7.6,7.2,6.45,668.87,1439.88,975.84,805.16,772.68,674.36,987.12,745.04,930.36,822.9,635.6,958.1,705.16,722.72,1045.72,892.72,841.68,910.44,786.16,,441.8,161.18,197.75,194.57,185.15,158.27,177.4,174.53,154.58,168.8,166.32,10.04,200.6,350.94,61.46,23.21,10.09,198.32,346.1,59.57,24.97,11.16,119.04,347.21,57.34,27.91,9.96,198.36,347.19,60.03,24.39,10.05,196.79,344.0,65.31,16.11,,,,,,10.03,200.02,350.02,61.96,22.72,10.17,199.96,349.64,67.5,15.59,9.53,130.03,349.93,60.75,24.32,10.09,200.06,348.8,63.84,20.23,8.93,177.62,328.83,59.21,19.94,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,
74.0,54.0,102.0,118.0,96.0,97.0,50.15,12.14,9.3,7.6,7.2,6.45,668.87,1439.88,975.84,805.16,772.68,674.36,987.12,745.04,930.36,822.9,635.6,958.1,705.16,722.72,1045.72,892.72,841.68,910.44,786.16,,441.8,161.18,197.75,194.57,185.15,158.27,177.4,174.53,154.58,168.8,166.32,10.04,200.6,350.94,61.46,23.21,10.09,198.32,346.1,59.57,24.97,11.16,119.04,347.21,57.34,27.91,9.96,198.36,347.19,60.03,24.39,10.05,196.79,344.0,65.31,16.11,,,,,,10.03,200.02,350.02,61.96,22.72,10.17,199.96,349.64,67.5,15.59,9.53,130.03,349.93,60.75,24.32,10.09,200.06,348.8,63.84,20.23,8.93,177.62,328.83,59.21,19.94,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,
65.0,64.0,102.0,98.0,97.0,106.0,50.15,12.14,9.3,7.6,7.2,6.45,668.79,1439.95,975.76,805.04,772.5,674.43,987.25,745.2,930.4,822.98,635.6,958.22,705.16,722.7,1045.56,893.06,841.57,910.48,786.16,,441.65,161.14,197.92,194.57,185.12,158.22,177.39,174.36,154.57,168.82,166.28,10.59,200.6,350.94,61.78,22.84,10.01,198.31,345.86,59.59,24.94,10.97,118.78,346.77,57.16,28.07,10.07,200.23,349.76,59.9,24.57,10.06,193.55,338.4,64.32,15.78,,,,,,9.62,200.04,350.04,62.43,22.09,10.26,199.98,349.88,67.53,15.53,9.59,130.07,350.03,61.21,23.76,10.11,198.46,346.19,63.15,20.32,8.87,176.23,326.14,59.14,19.95,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,
68.0,51.0,158.0,105.0,110.0,94.0,50.15,12.14,9.3,7.6,7.2,6.45,668.79,1439.95,975.76,805.04,772.5,674.43,987.25,745.2,930.4,822.98,635.6,958.22,705.16,722.7,1045.56,893.06,841.57,910.48,786.16,,441.65,161.14,197.92,194.57,185.12,158.22,177.39,174.36,154.57,168.82,166.28,10.59,200.6,350.94,61.78,22.84,10.01,198.31,345.86,59.59,24.94,10.97,118.78,346.77,57.16,28.07,10.07,200.23,349.76,59.9,24.57,10.06,193.55,338.4,64.32,15.78,,,,,,9.62,200.04,350.04,62.43,22.09,10.26,199.98,349.88,67.53,15.53,9.59,130.07,350.03,61.21,23.76,10.11,198.46,346.19,63.15,20.32,8.87,176.23,326.14,59.14,19.95,,,,,,51.86,60.93,73.66,66.26,31.16,44.12,14.0,18.93,17.26,26.86,53.02,0.06,17.93,28.6,25.53,29.04,19.43,4.0,7.46,11.66,9.93,16.74,37.94,1.26,21.2,33.06,28.93,36.62,
68.0,66.0,103.0,108.0,128.0,95.0,49.9,12.25,9.44,7.6,7.2,6.5,667.72,1439.29,975.0,803.14,773.09,673.67,987.93,745.78,930.45,822.85,635.78,958.55,704.83,722.6,1044.46,893.59,841.15,909.46,785.95,,441.36,160.89,198.75,194.69,186.35,178.94,211.56,206.24,178.94,210.24,202.58,4.07,86.08,151.02,26.71,9.69,4.35,85.91,149.99,25.56,11.15,4.24,51.07,147.28,24.62,11.93,4.3,84.01,151.12,25.78,9.8,4.15,74.9,147.03,22.33,8.25,,,,,,4.33,83.96,146.94,26.34,9.17,4.21,84.03,147.03,26.81,8.58,4.25,54.58,146.97,26.01,9.65,4.25,84.11,146.91,26.38,8.91,4.14,77.29,142.71,25.28,9.35,,,,,,51.84,60.93,73.59,66.0,31.2,44.89,14.33,19.73,17.86,26.86,53.02,0.06,17.6,28.26,25.2,29.08,22.31,4.59,9.0,15.13,12.26,19.17,37.5,1.26,20.66,31.6,28.0,36.83,
86.0,64.0,98.0,192.0,92.0,84.0,49.9,12.25,9.44,7.6,7.2,6.5,667.66,1439.18,975.08,803.03,773.07,673.72,987.78,745.86,930.4,822.82,635.77,958.4,704.79,722.5,1044.42,893.81,841.14,909.42,785.94,,441.39,160.72,198.74,194.64,186.45,178.91,211.43,206.32,179.04,210.39,202.59,8.66,181.33,317.46,56.01,20.7,9.11,179.57,314.84,52.87,24.01,8.88,107.44,312.73,52.1,25.49,9.19,179.37,317.01,54.51,20.92,9.77,204.18,306.18,65.5,21.5,,,,,,8.95,179.28,313.39,56.09,19.75,9.13,179.26,313.51,56.57,19.13,8.77,116.48,313.59,55.0,21.19,9.2,180.96,316.1,56.56,19.36,8.98,166.52,307.69,54.62,20.08,,,,,,51.83,60.57,73.21,65.35,31.2,45.17,14.35,19.78,18.0,26.73,53.04,0.07,17.64,28.71,25.42,29.1,23.91,4.92,9.64,16.21,13.14,20.54,37.36,1.35,20.21,30.57,27.21,36.87,
69.0,66.0,95.0,93.0,96.0,101.0,49.9,12.25,9.44,7.6,7.2,6.5,667.66,1439.18,975.08,803.03,773.07,673.72,987.78,745.86,930.4,822.82,635.77,958.4,704.79,722.5,1044.42,893.81,841.14,909.42,785.94,,441.39,160.72,198.74,194.64,186.45,178.91,211.43,206.32,179.04,210.39,202.59,8.66,181.33,317.46,56.01,20.7,9.11,179.57,314.84,52.87,24.01,8.88,107.44,312.73,52.1,25.49,9.19,179.37,317.01,54.51,20.92,9.77,204.18,306.18,65.5,21.5,,,,,,8.95,179.28,313.39,56.09,19.75,9.13,179.26,313.51,56.57,19.13,8.77,116.48,313.59,55.0,21.19,9.2,180.96,316.1,56.56,19.36,8.98,166.52,307.69,54.62,20.08,,,,,,51.83,60.57,73.21,65.35,31.2,45.17,14.35,19.78,18.0,26.73,53.04,0.07,17.64,28.71,25.42,29.1,23.91,4.92,9.64,16.21,13.14,20.54,37.36,1.35,20.21,30.57,27.21,36.87,
92.0,92.0,136.0,93.0,123.0,108.0,49.4,12.3,9.5,7.6,7.2,6.43,667.13,1438.6,974.54,801.43,772.54,673.97,986.55,744.63,931.02,822.58,635.65,956.51,704.22,721.92,1043.07,894.13,841.72,909.18,785.69,,441.68,139.16,148.8,151.18,150.11,179.38,210.06,207.32,183.38,212.11,203.19,5.48,105.03,196.49,33.62,11.42,5.84,106.85,195.41,30.92,13.88,5.54,69.27,195.4,30.3,14.72,6.04,105.52,192.11,30.53,14.09,4.18,66.66,193.46,,,,,,,,5.61,107.57,199.04,34.47,11.88,5.78,112.12,198.84,35.59,10.39,5.39,73.8,201.44,34.09,13.15,5.61,115.49,204.53,36.0,11.36,6.58,108.81,198.92,35.06,11.06,,,,,,51.81,60.66,73.2,65.33,31.23,44.87,14.4,20.0,18.13,26.79,53.02,0.06,17.6,28.46,25.4,29.11,25.29,5.2,10.8,18.26,14.8,21.58,37.11,1.33,20.46,30.86,27.53,37.04,
97.0,114.0,132.0,92.0,135.0,110.0,49.4,12.3,9.5,7.6,7.2,6.43,667.13,1438.6,974.54,801.43,772.54,673.97,986.55,744.63,931.02,822.58,635.65,956.51,704.22,721.92,1043.07,894.13,841.72,909.18,785.69,,441.68,139.16,148.8,151.18,150.11,179.38,210.06,207.32,183.38,212.11,203.19,5.48,105.03,196.49,33.62,11.42,5.84,106.85,195.41,30.92,13.88,5.54,69.27,195.4,30.3,14.72,6.04,105.52,192.11,30.53,14.09,4.18,66.66,193.46,,,,,,,,5.61,107.57,199.04,34.47,11.88,5.78,112.12,198.84,35.59,10.39,5.39,73.8,201.44,34.09,13.15,5.61,115.49,204.53,36.0,11.36,6.58,108.81,198.92,35.06,11.06,,,,,,51.81,60.66,73.2,65.33,31.23,44.87,14.4,20.0,18.13,26.79,53.02,0.06,17.6,28.46,25.4,29.11,25.29,5.2,10.8,18.26,14.8,21.58,37.11,1.33,20.46,30.86,27.53,37.04,
102.0,86.0,138.0,110.0,110.0,120.0,49.4,12.3,9.5,7.6,7.2,6.43,667.13,1438.6,974.54,801.43,772.54,673.97,986.55,744.63,931.02,822.58,635.65,956.51,704.22,721.92,1043.07,894.13,841.72,909.18,785.69,,441.68,139.16,148.8,151.18,150.11,179.38,210.06,207.32,183.38,212.11,203.19,5.48,105.03,196.49,33.62,11.42,5.84,106.85,195.41,30.92,13.88,5.54,69.27,195.4,30.3,14.72,6.04,105.52,192.11,30.53,14.09,4.18,66.66,193.46,,,,,,,,5.61,107.57,199.04,34.47,11.88,5.78,112.12,198.84,35.59,10.39,5.39,73.8,201.44,34.09,13.15,5.61,115.49,204.53,36.0,11.36,6.58,108.81,198.92,35.06,11.06,,,,,,51.81,60.66,73.2,65.33,31.23,44.87,14.4,20.0,18.13,26.79,53.02,0.06,17.6,28.46,25.4,29.11,25.29,5.2,10.8,18.26,14.8,21.58,37.11,1.33,20.46,30.86,27.53,37.04,
98.0,99.0,126.0,102.0,116.0,114.0,49.4,12.3,9.5,7.6,7.2,6.43,644.95,1391.15,974.17,801.19,772.52,673.84,986.52,744.42,930.74,822.56,635.7,956.15,704.13,721.85,1043.14,893.51,841.94,909.29,785.7,,441.81,139.71,149.22,151.88,150.43,179.79,210.29,207.4,184.18,212.5,203.28,7.15,127.43,256.76,42.08,12.63,7.78,130.68,248.58,38.34,15.74,7.27,93.12,255.09,38.49,16.4,7.18,132.72,253.76,37.65,16.76,6.63,127.06,242.48,37.0,13.0,,,,,,6.87,130.8,253.74,41.83,14.8,7.2,141.65,253.62,44.91,11.59,7.08,92.95,257.0,42.72,15.27,7.3,143.92,256.76,44.46,13.14,7.54,136.61,247.84,43.7,11.64,,,,,,51.83,60.92,73.28,65.42,31.24,45.15,14.5,20.21,18.28,26.66,53.05,0.07,17.42,27.92,25.35,29.14,27.1,5.57,11.57,19.57,15.85,23.12,36.92,1.42,20.35,30.64,27.21,37.13,
85.0,100.0,130.0,113.0,108.0,118.0,49.4,12.3,9.5,7.6,7.2,6.43,644.95,1391.15,974.17,801.19,772.52,673.84,986.52,744.42,930.74,822.56,635.7,956.15,704.13,721.85,1043.14,893.51,841.94,909.29,785.7,,441.81,139.71,149.22,151.88,150.43,179.79,210.29,207.4,184.18,212.5,203.28,7.15,127.43,256.76,42.08,12.63,7.78,130.68,248.58,38.34,15.74,7.27,93.12,255.09,38.49,16.4,7.18,132.72,253.76,37.65,16.76,6.63,127.06,242.48,37.0,13.0,,,,,,6.87,130.8,253.74,41.83,14.8,7.2,141.65,253.62,44.91,11.59,7.08,92.95,257.0,42.72,15.27,7.3,143.92,256.76,44.46,13.14,7.54,136.61,247.84,43.7,11.64,,,,,,51.83,60.92,73.28,65.42,31.24,45.15,14.5,20.21,18.28,26.66,53.05,0.07,17.42,27.92,25.35,29.14,27.1,5.57,11.57,19.57,15.85,23.12,36.92,1.42,20.35,30.64,27.21,37.13,
92.0,84.0,132.0,100.0,122.0,118.0,49.4,12.3,9.5,7.6,7.2,6.43,644.95,1391.15,974.17,801.19,772.52,673.84,986.52,744.42,930.74,822.56,635.7,956.15,704.13,721.85,1043.14,893.51,841.94,909.29,785.7,,441.81,139.71,149.22,151.88,150.43,179.79,210.29,207.4,184.18,212.5,203.28,7.15,127.43,256.76,42.08,12.63,7.78,130.68,248.58,38.34,15.74,7.27,93.12,255.09,38.49,16.4,7.18,132.72,253.76,37.65,16.76,6.63,127.06,242.48,37.0,13.0,,,,,,6.87,130.8,253.74,41.83,14.8,7.2,141.65,253.62,44.91,11.59,7.08,92.95,257.0,42.72,15.27,7.3,143.92,256.76,44.46,13.14,7.54,136.61,247.84,43.7,11.64,,,,,,51.83,60.92,73.28,65.42,31.24,45.15,14.5,20.21,18.28,26.66,53.05,0.07,17.42,27.92,25.35,29.14,27.1,5.57,11.57,19.57,15.85,23.12,36.92,1.42,20.35,30.64,27.21,37.13,
98.0,103.0,172.0,148.0,125.0,111.0,49.4,12.3,9.5,7.6,7.2,6.43,644.95,1391.15,974.17,801.19,772.52,673.84,986.52,744.42,930.74,822.56,635.7,956.15,704.13,721.85,1043.14,893.51,841.94,909.29,785.7,,441.81,139.71,149.22,151.88,150.43,179.79,210.29,207.4,184.18,212.5,203.28,7.15,127.43,256.76,42.08,12.63,7.78,130.68,248.58,38.34,15.74,7.27,93.12,255.09,38.49,16.4,7.18,132.72,253.76,37.65,16.76,6.63,127.06,242.48,37.0,13.0,,,,,,6.87,130.8,253.74,41.83,14.8,7.2,141.65,253.62,44.91,11.59,7.08,92.95,257.0,42.72,15.27,7.3,143.92,256.76,44.46,13.14,7.54,136.61,247.84,43.7,11.64,,,,,,51.83,60.92,73.28,65.42,31.24,45.15,14.5,20.21,18.28,26.66,53.05,0.07,17.42,27.92,25.35,29.14,27.1,5.57,11.57,19.57,15.85,23.12,36.92,1.42,20.35,30.64,27.21,37.13,
86.0,101.0,124.0,88.0,97.0,107.0,49.4,12.3,9.5,7.6,7.2,6.43,617.31,1331.77,974.29,800.95,772.47,673.8,986.4,744.33,930.66,822.56,635.61,955.9,704.0,721.85,1043.3,893.18,841.85,909.25,785.61,,441.94,139.86,149.09,151.91,150.33,180.26,210.6,207.52,184.69,212.9,203.4,7.69,136.38,281.85,44.9,13.18,8.27,139.68,270.86,40.66,16.24,8.0,102.59,277.35,41.21,16.44,7.75,141.86,276.52,40.42,17.34,6.95,131.23,264.82,55.5,14.62,,,,,,7.07,130.4,260.86,42.56,14.42,7.34,144.7,258.54,46.24,10.35,7.42,94.34,261.32,43.52,14.19,7.96,146.66,264.28,45.13,12.61,7.26,145.15,261.04,45.02,10.46,,,,,,51.83,60.92,73.28,65.42,31.24,45.15,14.5,20.21,18.28,26.66,53.05,0.07,17.42,27.92,25.35,29.14,27.1,5.57,11.57,19.57,15.85,23.12,36.92,1.42,20.35,30.64,27.21,37.13,
86.0,93.0,125.0,92.0,113.0,104.0,49.4,12.3,9.5,7.6,7.2,6.43,617.31,1331.77,974.29,800.95,772.47,673.8,986.4,744.33,930.66,822.56,635.61,955.9,704.0,721.85,1043.3,893.18,841.85,909.25,785.61,,441.94,139.86,149.09,151.91,150.33,180.26,210.6,207.52,184.69,212.9,203.4,7.69,136.38,281.85,44.9,13.18,8.27,139.68,270.86,40.66,16.24,8.0,102.59,277.35,41.21,16.44,7.75,141.86,276.52,40.42,17.34,6.95,131.23,264.82,55.5,14.62,,,,,,7.07,130.4,260.86,42.56,14.42,7.34,144.7,258.54,46.24,10.35,7.42,94.34,261.32,43.52,14.19,7.96,146.66,264.28,45.13,12.61,7.26,145.15,261.04,45.02,10.46,,,,,,51.83,60.92,73.28,65.42,31.24,45.15,14.5,20.21,18.28,26.66,53.05,0.07,17.42,27.92,25.35,29.14,27.1,5.57,11.57,19.57,15.85,23.12,36.92,1.42,20.35,30.64,27.21,37.13,
,,,,,,49.4,12.3,9.5,7.6,7.2,6.43,617.31,1331.77,974.29,800.95,772.47,673.8,986.4,744.33,930.66,822.56,635.61,955.9,704.0,721.85,1043.3,893.18,841.85,909.25,785.61,,441.94,139.86,149.09,151.91,150.33,180.26,210.6,207.52,184.69,212.9,203.4,7.69,136.38,281.85,44.9,13.18,8.27,139.68,270.86,40.66,16.24,8.0,102.59,277.35,41.21,16.44,7.75,141.86,276.52,40.42,17.34,6.95,131.23,264.82,55.5,14.62,,,,,,7.07,130.4,260.86,42.56,14.42,7.34,144.7,258.54,46.24,10.35,7.42,94.34,261.32,43.52,14.19,7.96,146.66,264.28,45.13,12.61,7.26,145.15,261.04,45.02,10.46,,,,,,51.83,60.92,73.28,65.42,31.24,45.15,14.5,20.21,18.28,26.66,53.05,0.07,17.42,27.92,25.35,29.14,27.1,5.57,11.57,19.57,15.85,23.12,36.92,1.42,20.35,30.64,27.21,37.13,True
86.0,126.0,130.0,104.0,107.0,124.0,49.4,12.3,9.5,7.6,7.2,6.43,599.62,1293.86,974.24,800.88,772.39,673.94,986.26,744.36,930.71,822.68,635.54,955.84,703.9,721.8,1043.15,893.15,841.89,909.28,785.58,,441.93,141.59,151.49,154.82,152.13,180.78,210.95,207.68,185.26,213.06,203.55,9.16,161.37,334.99,52.94,15.4,9.86,166.81,324.23,48.85,19.21,9.31,122.48,330.66,49.29,19.56,9.17,168.15,325.91,47.2,20.64,9.57,159.13,309.65,56.0,15.2,,,,,,8.65,156.33,312.65,51.33,16.96,8.84,173.28,311.96,55.63,12.1,8.92,113.76,314.96,52.39,17.16,9.54,176.93,318.96,54.51,15.15,8.78,175.23,315.35,54.6,12.73,,,,,,51.83,60.92,73.28,65.42,31.24,45.15,14.5,20.21,18.28,26.66,53.05,0.07,17.42,27.92,25.35,29.14,27.1,5.57,11.57,19.57,15.85,23.12,36.92,1.42,20.35,30.64,27.21,37.13,
